EGNo,AgeYear,Age,AgeClassCode,AliveStatusCode
1037,1998,A,A,A
1037,1999,A,A,A
1037,2000,A,A,A
1037,2001,A,A,A
1037,2002,A,A,A
1037,2003,A,A,A
1037,2004,A,A,A
1037,2005,A,A,A
1037,2006,A,A,A
1037,2007,A,A,A
1037,2008,A,A,A
1037,2009,A,A,A
1037,2010,A,A,A
1037,2011,A,A,A
1037,2012,A,A,A
1037,2013,A,A,A
1037,2014,A,A,A
1037,2015,A,A,A
1037,2016,A,A,A
1037,2017,A,A,A
1037,2018,A,A,A
1037,2019,A,A,A
1037,2020,A,A,A
1037,2021,A,A,A
1037,2022,A,A,A
1037,2023,A,A,A
1038,1979,U,U,A
1038,1980,U,U,A
1038,1981,U,U,A
1038,1982,U,U,A
1038,1983,U,U,A
1038,1984,U,U,A
1038,1985,U,U,A
1038,1986,U,U,A
1038,1987,A,A,A
1038,1988,A,A,A
1038,1989,A,A,A
1038,1990,A,A,A
1038,1991,A,A,A
1038,1992,A,A,A
1038,1993,A,A,P
1038,1994,A,A,SP
1038,1995,A,A,SP
1038,1996,A,A,SP
1038,1997,A,A,SP
1038,1998,A,A,SP
1038,1999,A,A,SP
1038,2000,A,A,SP
1038,2001,A,A,SP
1038,2002,A,A,SP
1038,2003,A,A,SP
1038,2004,A,A,SP
1038,2005,A,A,SP
1038,2006,A,A,SP
1038,2007,A,A,SP
1038,2008,A,A,SP
1038,2009,A,A,SP
1038,2010,A,A,SP
1038,2011,A,A,SP
1038,2012,A,A,SP
1038,2013,A,A,SP
1038,2014,A,A,SP
1038,2015,A,A,SP
1038,2016,A,A,SP
1038,2017,A,A,SP
1038,2018,A,A,SP
1038,2019,A,A,SP
1038,2020,A,A,SP
1038,2021,A,A,SP
1038,2022,A,A,SP
1038,2023,A,A,SP
1039,1980,0,C,A
1039,1981,1,J,A
1039,1982,2,J,A
1039,1983,3,J,A
1039,1984,4,J,A
1039,1985,5,J,A
1039,1986,6,J,A
1039,1987,7,J,A
1039,1988,8,J,A
1039,1989,9,A,A
1039,1990,10,A,A
1039,1991,11,A,A
1039,1992,12,A,A
1039,1993,13,A,A
1039,1994,14,A,A
1039,1995,15,A,A
1039,1996,16,A,A
1039,1997,17,A,A
1039,1998,18,A,A
1039,1999,19,A,A
1039,2000,20,A,A
1039,2001,21,A,A
1039,2002,22,A,A
1039,2003,23,A,A
1039,2004,24,A,A
1039,2005,25,A,A
1039,2006,26,A,A
1039,2007,27,A,A
1039,2008,28,A,A
1039,2009,29,A,A
1039,2010,30,A,A
1039,2011,31,A,A
1039,2012,32,A,P
1039,2013,33,A,SP
1039,2014,34,A,SP
1039,2015,35,A,SP
1039,2016,36,A,SP
1039,2017,37,A,SP
1039,2018,38,A,SP
1039,2019,39,A,SP
1039,2020,40,A,SP
1039,2021,41,A,SP
1039,2022,42,A,SP
1039,2023,43,A,SP
1041,1979,U,U,A
1041,1980,U,U,A
1041,1981,U,U,A
1041,1982,U,U,A
1041,1983,U,U,A
1041,1984,U,U,A
1041,1985,U,U,OP
1041,1986,U,U,R
1041,1987,A,A,A
1041,1988,A,A,A
1041,1989,A,A,A
1041,1990,A,A,A
1041,1991,A,A,A
1041,1992,A,A,A
1041,1993,A,A,A
1041,1994,A,A,A
1041,1995,A,A,A
1041,1996,A,A,A
1041,1997,A,A,A
1041,1998,A,A,A
1041,1999,A,A,A
1041,2000,A,A,A
1041,2001,A,A,P
1041,2002,A,A,SP
1041,2003,A,A,SP
1041,2004,A,A,SP
1041,2005,A,A,SP
1041,2006,A,A,SP
1041,2007,A,A,SP
1041,2008,A,A,SP
1041,2009,A,A,SP
1041,2010,A,A,SP
1041,2011,A,A,SP
1041,2012,A,A,SP
1041,2013,A,A,SP
1041,2014,A,A,SP
1041,2015,A,A,SP
1041,2016,A,A,SP
1041,2017,A,A,SP
1041,2018,A,A,SP
1041,2019,A,A,SP
1041,2020,A,A,SP
1041,2021,A,A,SP
1041,2022,A,A,SP
1041,2023,A,A,SP
1042,1980,U,U,A
1042,1981,U,U,A
1042,1982,U,U,A
1042,1983,U,U,A
1042,1984,U,U,A
1042,1985,U,U,A
1042,1986,U,U,A
1042,1987,U,U,A
1042,1988,A,A,A
1042,1989,A,A,A
1042,1990,A,A,A
1042,1991,A,A,A
1042,1992,A,A,A
1042,1993,A,A,A
1042,1994,A,A,A
1042,1995,A,A,A
1042,1996,A,A,A
1042,1997,A,A,A
1042,1998,A,A,A
1042,1999,A,A,A
1042,2000,A,A,A
1042,2001,A,A,A
1042,2002,A,A,A
1042,2003,A,A,A
1042,2004,A,A,A
1042,2005,A,A,A
1042,2006,A,A,A
1042,2007,A,A,A
1042,2008,A,A,A
1042,2009,A,A,A
1042,2010,A,A,A
1042,2011,A,A,A
1042,2012,A,A,A
1042,2013,A,A,A
1042,2014,A,A,A
1042,2015,A,A,A
1042,2016,A,A,A
1042,2017,A,A,A
1042,2018,A,A,A
1042,2019,A,A,A
1042,2020,A,A,A
1042,2021,A,A,A
1042,2022,A,A,A
1042,2023,A,A,A
1043,1979,U,U,A
1043,1980,U,U,A
1043,1981,U,U,A
1043,1982,U,U,A
1043,1983,U,U,A
1043,1984,U,U,A
1043,1985,U,U,A
1043,1986,U,U,A
1043,1987,A,A,A
1043,1988,A,A,A
1043,1989,A,A,A
1043,1990,A,A,A
1043,1991,A,A,A
1043,1992,A,A,A
1043,1993,A,A,A
1043,1994,A,A,A
1043,1995,A,A,OP
1043,1996,A,A,OSP
1043,1997,A,A,OSP
1043,1998,A,A,OSP
1043,1999,A,A,OSP
1043,2000,A,A,OSP
1043,2001,A,A,OSP
1043,2002,A,A,R
1043,2003,A,A,A
1043,2004,A,A,A
1043,2005,A,A,A
1043,2006,A,A,A
1043,2007,A,A,A
1043,2008,A,A,A
1043,2009,A,A,A
1043,2010,A,A,A
1043,2011,A,A,A
1043,2012,A,A,A
1043,2013,A,A,A
1043,2014,A,A,A
1043,2015,A,A,A
1043,2016,A,A,A
1043,2017,A,A,A
1043,2018,A,A,A
1043,2019,A,A,A
1043,2020,A,A,A
1043,2021,A,A,A
1043,2022,A,A,A
1043,2023,A,A,P
1045,1935,U,A,A
1045,1936,U,A,A
1045,1937,U,A,A
1045,1938,U,A,A
1045,1939,U,A,A
1045,1940,U,A,A
1045,1941,U,A,OP
1045,1942,U,A,OSP
1045,1943,A,A,OSP
1045,1944,A,A,OSP
1045,1945,A,A,OSP
1045,1946,A,A,OSP
1045,1947,A,A,OSP
1045,1948,A,A,OSP
1045,1949,A,A,OSP
1045,1950,A,A,OSP
1045,1951,A,A,OSP
1045,1952,A,A,OSP
1045,1953,A,A,OSP
1045,1954,A,A,OSP
1045,1955,A,A,OSP
1045,1956,A,A,OSP
1045,1957,A,A,OSP
1045,1958,A,A,OSP
1045,1959,A,A,R
1045,1960,A,A,A
1045,1961,A,A,A
1045,1962,A,A,A
1045,1963,A,A,A
1045,1964,A,A,A
1045,1965,A,A,OP
1045,1966,A,A,OSP
1045,1967,A,A,OSP
1045,1968,A,A,OSP
1045,1969,A,A,OSP
1045,1970,A,A,OSP
1045,1971,A,A,OSP
1045,1972,A,A,OSP
1045,1973,A,A,OSP
1045,1974,A,A,OSP
1045,1975,A,A,OSP
1045,1976,A,A,OSP
1045,1977,A,A,OSP
1045,1978,A,A,OSP
1045,1979,A,A,OSP
1045,1980,A,A,R
1045,1981,A,A,A
1045,1982,A,A,A
1045,1983,A,A,A
1045,1984,A,A,A
1045,1985,A,A,A
1045,1986,A,A,A
1045,1987,A,A,A
1045,1988,A,A,A
1045,1989,A,A,A
1045,1990,A,A,A
1045,1991,A,A,OP
1045,1992,A,A,R
1045,1993,A,A,A
1045,1994,A,A,A
1045,1995,A,A,A
1045,1996,A,A,A
1045,1997,A,A,A
1045,1998,A,A,A
1045,1999,A,A,A
1045,2000,A,A,A
1045,2001,A,A,P
1045,2002,A,A,SP
1045,2003,A,A,SP
1045,2004,A,A,SP
1045,2005,A,A,SP
1045,2006,A,A,SP
1045,2007,A,A,SP
1045,2008,A,A,SP
1045,2009,A,A,SP
1045,2010,A,A,SP
1045,2011,A,A,SP
1045,2012,A,A,SP
1045,2013,A,A,SP
1045,2014,A,A,SP
1045,2015,A,A,SP
1045,2016,A,A,SP
1045,2017,A,A,SP
1045,2018,A,A,SP
1045,2019,A,A,SP
1045,2020,A,A,SP
1045,2021,A,A,SP
1045,2022,A,A,SP
1045,2023,A,A,SP
1046,1976,U,A,A
1046,1977,U,A,A
1046,1978,U,A,A
1046,1979,U,A,A
1046,1980,U,A,A
1046,1981,U,A,A
1046,1982,U,A,P
1046,1983,U,A,SP
1046,1984,A,A,SP
1046,1985,A,A,SP
1046,1986,A,A,SP
1046,1987,A,A,SP
1046,1988,A,A,SP
1046,1989,A,A,SP
1046,1990,A,A,SP
1046,1991,A,A,SP
1046,1992,A,A,SP
1046,1993,A,A,SP
1046,1994,A,A,SP
1046,1995,A,A,SP
1046,1996,A,A,SP
1046,1997,A,A,SP
1046,1998,A,A,SP
1046,1999,A,A,SP
1046,2000,A,A,SP
1046,2001,A,A,SP
1046,2002,A,A,SP
1046,2003,A,A,SP
1046,2004,A,A,SP
1046,2005,A,A,SP
1046,2006,A,A,SP
1046,2007,A,A,SP
1046,2008,A,A,SP
1046,2009,A,A,SP
1046,2010,A,A,SP
1046,2011,A,A,SP
1046,2012,A,A,SP
1046,2013,A,A,SP
1046,2014,A,A,SP
1046,2015,A,A,SP
1046,2016,A,A,SP
1046,2017,A,A,SP
1046,2018,A,A,SP
1046,2019,A,A,SP
1046,2020,A,A,SP
1046,2021,A,A,SP
1046,2022,A,A,SP
1046,2023,A,A,SP
1047,1957,U,U,A
1047,1958,U,U,A
1047,1959,U,U,A
1047,1960,U,U,A
1047,1961,U,U,A
1047,1962,U,U,A
1047,1963,U,U,OP
1047,1964,U,U,OSP
1047,1965,A,A,OSP
1047,1966,A,A,OSP
1047,1967,A,A,OSP
1047,1968,A,A,OSP
1047,1969,A,A,OSP
1047,1970,A,A,OSP
1047,1971,A,A,OSP
1047,1972,A,A,OSP
1047,1973,A,A,OSP
1047,1974,A,A,OSP
1047,1975,A,A,OSP
1047,1976,A,A,OSP
1047,1977,A,A,OSP
1047,1978,A,A,R
1047,1979,A,A,A
1047,1980,A,A,A
1047,1981,A,A,A
1047,1982,A,A,A
1047,1983,A,A,A
1047,1984,A,A,A
1047,1985,A,A,A
1047,1986,A,A,A
1047,1987,A,A,OP
1047,1988,A,A,R
1047,1989,A,A,A
1047,1990,A,A,A
1047,1991,A,A,A
1047,1992,A,A,A
1047,1993,A,A,A
1047,1994,A,A,OP
1047,1995,A,A,OSP
1047,1996,A,A,OSP
1047,1997,A,A,OSP
1047,1998,A,A,OSP
1047,1999,A,A,OSP
1047,2000,A,A,OSP
1047,2001,A,A,OSP
1047,2002,A,A,OSP
1047,2003,A,A,OSP
1047,2004,A,A,OSP
1047,2005,A,A,OSP
1047,2006,A,A,R
1047,2007,A,A,A
1047,2008,A,A,A
1047,2009,A,A,A
1047,2010,A,A,A
1047,2011,A,A,A
1047,2012,A,A,A
1047,2013,A,A,A
1047,2014,A,A,A
1047,2015,A,A,A
1047,2016,A,A,A
1047,2017,A,A,A
1047,2018,A,A,A
1047,2019,A,A,A
1047,2020,A,A,A
1047,2021,A,A,A
1047,2022,A,A,A
1047,2023,A,A,A
1048,1980,U,U,A
1048,1981,U,U,A
1048,1982,U,U,A
1048,1983,U,U,A
1048,1984,U,U,A
1048,1985,U,U,A
1048,1986,U,U,A
1048,1987,U,U,A
1048,1988,A,A,A
1048,1989,A,A,A
1048,1990,A,A,A
1048,1991,A,A,A
1048,1992,A,A,A
1048,1993,A,A,A
1048,1994,A,A,A
1048,1995,A,A,A
1048,1996,A,A,A
1048,1997,A,A,A
1048,1998,A,A,A
1048,1999,A,A,A
1048,2000,A,A,A
1048,2001,A,A,A
1048,2002,A,A,A
1048,2003,A,A,A
1048,2004,A,A,A
1048,2005,A,A,A
1048,2006,A,A,A
1048,2007,A,A,A
1048,2008,A,A,A
1048,2009,A,A,A
1048,2010,A,A,A
1048,2011,A,A,A
1048,2012,A,A,A
1048,2013,A,A,A
1048,2014,A,A,A
1048,2015,A,A,A
1048,2016,A,A,A
1048,2017,A,A,A
1048,2018,A,A,A
1048,2019,A,A,A
1048,2020,A,A,A
1048,2021,A,A,A
1048,2022,A,A,A
1048,2023,A,A,A
1049,1975,U,U,A
1049,1976,U,U,A
1049,1977,U,U,A
1049,1978,U,U,A
1049,1979,U,U,A
1049,1980,U,U,A
1049,1981,U,U,P
1049,1982,U,U,SP
1049,1983,A,A,SP
1049,1984,A,A,SP
1049,1985,A,A,SP
1049,1986,A,A,SP
1049,1987,A,A,SP
1049,1988,A,A,SP
1049,1989,A,A,SP
1049,1990,A,A,SP
1049,1991,A,A,SP
1049,1992,A,A,SP
1049,1993,A,A,SP
1049,1994,A,A,SP
1049,1995,A,A,SP
1049,1996,A,A,SP
1049,1997,A,A,SP
1049,1998,A,A,SP
1049,1999,A,A,SP
1049,2000,A,A,SP
1049,2001,A,A,SP
1049,2002,A,A,SP
1049,2003,A,A,SP
1049,2004,A,A,SP
1049,2005,A,A,SP
1049,2006,A,A,SP
1049,2007,A,A,SP
1049,2008,A,A,SP
1049,2009,A,A,SP
1049,2010,A,A,SP
1049,2011,A,A,SP
1049,2012,A,A,SP
1049,2013,A,A,SP
1049,2014,A,A,SP
1049,2015,A,A,SP
1049,2016,A,A,SP
1049,2017,A,A,SP
1049,2018,A,A,SP
1049,2019,A,A,SP
1049,2020,A,A,SP
1049,2021,A,A,SP
1049,2022,A,A,SP
1049,2023,A,A,SP
1050,1980,U,U,A
1050,1981,U,U,A
1050,1982,U,U,A
1050,1983,U,U,A
1050,1984,U,U,A
1050,1985,U,U,A
1050,1986,U,U,A
1050,1987,U,U,A
1050,1988,A,A,A
1050,1989,A,A,A
1050,1990,A,A,A
1050,1991,A,A,A
1050,1992,A,A,A
1050,1993,A,A,A
1050,1994,A,A,A
1050,1995,A,A,A
1050,1996,A,A,A
1050,1997,A,A,A
1050,1998,A,A,A
1050,1999,A,A,A
1050,2000,A,A,A
1050,2001,A,A,A
1050,2002,A,A,A
1050,2003,A,A,A
1050,2004,A,A,A
1050,2005,A,A,A
1050,2006,A,A,A
1050,2007,A,A,A
1050,2008,A,A,A
1050,2009,A,A,A
1050,2010,A,A,A
1050,2011,A,A,A
1050,2012,A,A,A
1050,2013,A,A,A
1050,2014,A,A,A
1050,2015,A,A,A
1050,2016,A,A,A
1050,2017,A,A,P
1050,2018,A,A,SP
1050,2019,A,A,SP
1050,2020,A,A,SP
1050,2021,A,A,SP
1050,2022,A,A,SP
1050,2023,A,A,SP
1051,1974,U,U,A
1051,1975,U,U,A
1051,1976,U,U,A
1051,1977,U,U,A
1051,1978,U,U,A
1051,1979,U,U,A
1051,1980,U,U,P
1051,1981,U,U,SP
1051,1982,A,A,SP
1051,1983,A,A,SP
1051,1984,A,A,SP
1051,1985,A,A,SP
1051,1986,A,A,SP
1051,1987,A,A,SP
1051,1988,A,A,SP
1051,1989,A,A,SP
1051,1990,A,A,SP
1051,1991,A,A,SP
1051,1992,A,A,SP
1051,1993,A,A,SP
1051,1994,A,A,SP
1051,1995,A,A,SP
1051,1996,A,A,SP
1051,1997,A,A,SP
1051,1998,A,A,SP
1051,1999,A,A,SP
1051,2000,A,A,SP
1051,2001,A,A,SP
1051,2002,A,A,SP
1051,2003,A,A,SP
1051,2004,A,A,SP
1051,2005,A,A,SP
1051,2006,A,A,SP
1051,2007,A,A,SP
1051,2008,A,A,SP
1051,2009,A,A,SP
1051,2010,A,A,SP
1051,2011,A,A,SP
1051,2012,A,A,SP
1051,2013,A,A,SP
1051,2014,A,A,SP
1051,2015,A,A,SP
1051,2016,A,A,SP
1051,2017,A,A,SP
1051,2018,A,A,SP
1051,2019,A,A,SP
1051,2020,A,A,SP
1051,2021,A,A,SP
1051,2022,A,A,SP
1051,2023,A,A,SP
1052,1980,U,U,A
1052,1981,U,U,A
1052,1982,U,U,A
1052,1983,U,U,A
1052,1984,U,U,A
1052,1985,U,U,A
1052,1986,U,U,A
1052,1987,U,U,A
1052,1988,A,A,A
1052,1989,A,A,A
1052,1990,A,A,A
1052,1991,A,A,A
1052,1992,A,A,A
1052,1993,A,A,A
1052,1994,A,A,A
1052,1995,A,A,A
1052,1996,A,A,A
1052,1997,A,A,A
1052,1998,A,A,A
1052,1999,A,A,A
1052,2000,A,A,A
1052,2001,A,A,A
1052,2002,A,A,A
1052,2003,A,A,A
1052,2004,A,A,A
1052,2005,A,A,A
1052,2006,A,A,A
1052,2007,A,A,A
1052,2008,A,A,A
1052,2009,A,A,A
1052,2010,A,A,A
1052,2011,A,A,A
1052,2012,A,A,A
1052,2013,A,A,A
1052,2014,A,A,A
1052,2015,A,A,A
1052,2016,A,A,A
1052,2017,A,A,A
1052,2018,A,A,A
1052,2019,A,A,A
1052,2020,A,A,A
1052,2021,A,A,A
1052,2022,A,A,A
1052,2023,A,A,A
1055,1979,U,U,A
1055,1980,U,U,A
1055,1981,U,U,A
1055,1982,U,U,A
1055,1983,U,U,A
1055,1984,U,U,A
1055,1985,U,U,OP
1055,1986,U,U,OSP
1055,1987,A,A,OSP
1055,1988,A,A,R
1055,1989,A,A,A
1055,1990,A,A,A
1055,1991,A,A,A
1055,1992,A,A,A
1055,1993,A,A,A
1055,1994,A,A,OP
1055,1995,A,A,OSP
1055,1996,A,A,R
1055,1997,A,A,A
1055,1998,A,A,A
1055,1999,A,A,A
1055,2000,A,A,A
1055,2001,A,A,A
1055,2002,A,A,A
1055,2003,A,A,A
1055,2004,A,A,A
1055,2005,A,A,A
1055,2006,A,A,A
1055,2007,A,A,A
1055,2008,A,A,A
1055,2009,A,A,A
1055,2010,A,A,A
1055,2011,A,A,A
1055,2012,A,A,A
1055,2013,A,A,A
1055,2014,A,A,A
1055,2015,A,A,A
1055,2016,A,A,A
1055,2017,A,A,P
1055,2018,A,A,SP
1055,2019,A,A,SP
1055,2020,A,A,SP
1055,2021,A,A,SP
1055,2022,A,A,SP
1055,2023,A,A,SP
1056,1980,U,U,A
1056,1981,U,U,A
1056,1982,U,U,A
1056,1983,U,U,A
1056,1984,U,U,A
1056,1985,U,U,A
1056,1986,U,U,A
1056,1987,U,U,A
1056,1988,A,A,A
1056,1989,A,A,A
1056,1990,A,A,A
1056,1991,A,A,A
1056,1992,A,A,A
1056,1993,A,A,A
1056,1994,A,A,A
1056,1995,A,A,A
1056,1996,A,A,A
1056,1997,A,A,A
1056,1998,A,A,A
1056,1999,A,A,A
1056,2000,A,A,A
1056,2001,A,A,A
1056,2002,A,A,A
1056,2003,A,A,A
1056,2004,A,A,A
1056,2005,A,A,A
1056,2006,A,A,A
1056,2007,A,A,A
1056,2008,A,A,A
1056,2009,A,A,A
1056,2010,A,A,A
1056,2011,A,A,A
1056,2012,A,A,A
1056,2013,A,A,A
1056,2014,A,A,A
1056,2015,A,A,A
1056,2016,A,A,A
1056,2017,A,A,A
1056,2018,A,A,A
1056,2019,A,A,A
1056,2020,A,A,A
1056,2021,A,A,A
1056,2022,A,A,A
1056,2023,A,A,A
1077,1980,U,U,A
1077,1981,U,U,A
1077,1982,U,U,A
1077,1983,U,U,A
1077,1984,U,U,A
1077,1985,U,U,A
1077,1986,U,U,A
1077,1987,U,U,A
1077,1988,A,A,A
1077,1989,A,A,A
1077,1990,A,A,A
1077,1991,A,A,A
1077,1992,A,A,A
1077,1993,A,A,A
1077,1994,A,A,A
1077,1995,A,A,A
1077,1996,A,A,OP
1077,1997,A,A,OSP
1077,1998,A,A,OSP
1077,1999,A,A,OSP
1077,2000,A,A,R
1077,2001,A,A,A
1077,2002,A,A,A
1077,2003,A,A,A
1077,2004,A,A,A
1077,2005,A,A,A
1077,2006,A,A,A
1077,2007,A,A,A
1077,2008,A,A,A
1077,2009,A,A,A
1077,2010,A,A,P
1077,2011,A,A,SP
1077,2012,A,A,SP
1077,2013,A,A,SP
1077,2014,A,A,SP
1077,2015,A,A,SP
1077,2016,A,A,SP
1077,2017,A,A,SP
1077,2018,A,A,SP
1077,2019,A,A,SP
1077,2020,A,A,SP
1077,2021,A,A,SP
1077,2022,A,A,SP
1077,2023,A,A,SP
1102,1980,U,U,A
1102,1981,U,U,A
1102,1982,U,U,A
1102,1983,U,U,A
1102,1984,U,U,A
1102,1985,U,U,A
1102,1986,U,U,A
1102,1987,U,U,A
1102,1988,A,A,A
1102,1989,A,A,A
1102,1990,A,A,A
1102,1991,A,A,A
1102,1992,A,A,A
1102,1993,A,A,A
1102,1994,A,A,A
1102,1995,A,A,A
1102,1996,A,A,A
1102,1997,A,A,A
1102,1998,A,A,A
1102,1999,A,A,A
1102,2000,A,A,A
1102,2001,A,A,A
1102,2002,A,A,A
1102,2003,A,A,A
1102,2004,A,A,A
1102,2005,A,A,A
1102,2006,A,A,A
1102,2007,A,A,P
1102,2008,A,A,SP
1102,2009,A,A,SP
1102,2010,A,A,SP
1102,2011,A,A,SP
1102,2012,A,A,SP
1102,2013,A,A,SP
1102,2014,A,A,SP
1102,2015,A,A,SP
1102,2016,A,A,SP
1102,2017,A,A,SP
1102,2018,A,A,SP
1102,2019,A,A,SP
1102,2020,A,A,SP
1102,2021,A,A,SP
1102,2022,A,A,SP
1102,2023,A,A,SP
1103,1981,U,U,A
1103,1982,U,U,A
1103,1983,U,U,A
1103,1984,U,U,A
1103,1985,U,U,A
1103,1986,U,U,A
1103,1987,U,U,A
1103,1988,U,U,A
1103,1989,A,A,A
1103,1990,A,A,A
1103,1991,A,A,A
1103,1992,A,A,A
1103,1993,A,A,A
1103,1994,A,A,A
1103,1995,A,A,A
1103,1996,A,A,A
1103,1997,A,A,A
1103,1998,A,A,A
1103,1999,A,A,A
1103,2000,A,A,A
1103,2001,A,A,A
1103,2002,A,A,A
1103,2003,A,A,A
1103,2004,A,A,A
1103,2005,A,A,A
1103,2006,A,A,A
1103,2007,A,A,A
1103,2008,A,A,A
1103,2009,A,A,A
1103,2010,A,A,A
1103,2011,A,A,A
1103,2012,A,A,A
1103,2013,A,A,A
1103,2014,A,A,A
1103,2015,A,A,A
1103,2016,A,A,A
1103,2017,A,A,A
1103,2018,A,A,A
1103,2019,A,A,A
1103,2020,A,A,A
1103,2021,A,A,A
1103,2022,A,A,A
1103,2023,A,A,A
1111,1981,U,U,A
1111,1982,U,U,A
1111,1983,U,U,A
1111,1984,U,U,A
1111,1985,U,U,A
1111,1986,U,U,A
1111,1987,U,U,A
1111,1988,U,U,A
1111,1989,A,A,A
1111,1990,A,A,A
1111,1991,A,A,A
1111,1992,A,A,A
1111,1993,A,A,A
1111,1994,A,A,P
1111,1995,A,A,SP
1111,1996,A,A,SP
1111,1997,A,A,SP
1111,1998,A,A,SP
1111,1999,A,A,SP
1111,2000,A,A,SP
1111,2001,A,A,SP
1111,2002,A,A,SP
1111,2003,A,A,SP
1111,2004,A,A,SP
1111,2005,A,A,SP
1111,2006,A,A,SP
1111,2007,A,A,SP
1111,2008,A,A,SP
1111,2009,A,A,SP
1111,2010,A,A,SP
1111,2011,A,A,SP
1111,2012,A,A,SP
1111,2013,A,A,SP
1111,2014,A,A,SP
1111,2015,A,A,SP
1111,2016,A,A,SP
1111,2017,A,A,SP
1111,2018,A,A,SP
1111,2019,A,A,SP
1111,2020,A,A,SP
1111,2021,A,A,SP
1111,2022,A,A,SP
1111,2023,A,A,SP
1112,1980,U,U,A
1112,1981,U,U,A
1112,1982,U,U,A
1112,1983,U,U,A
1112,1984,U,U,A
1112,1985,U,U,A
1112,1986,U,U,A
1112,1987,U,U,A
1112,1988,A,A,A
1112,1989,A,A,A
1112,1990,A,A,A
1112,1991,A,A,A
1112,1992,A,A,A
1112,1993,A,A,A
1112,1994,A,A,A
1112,1995,A,A,A
1112,1996,A,A,A
1112,1997,A,A,A
1112,1998,A,A,A
1112,1999,A,A,A
1112,2000,A,A,A
1112,2001,A,A,A
1112,2002,A,A,A
1112,2003,A,A,A
1112,2004,A,A,A
1112,2005,A,A,A
1112,2006,A,A,A
1112,2007,A,A,A
1112,2008,A,A,A
1112,2009,A,A,A
1112,2010,A,A,A
1112,2011,A,A,A
1112,2012,A,A,A
1112,2013,A,A,A
1112,2014,A,A,A
1112,2015,A,A,A
1112,2016,A,A,A
1112,2017,A,A,A
1112,2018,A,A,A
1112,2019,A,A,A
1112,2020,A,A,A
1112,2021,A,A,A
1112,2022,A,A,A
1112,2023,A,A,A
1113,1981,U,U,A
1113,1982,U,U,A
1113,1983,U,U,A
1113,1984,U,U,A
1113,1985,U,U,A
1113,1986,U,U,A
1113,1987,U,U,A
1113,1988,U,U,A
1113,1989,A,A,A
1113,1990,A,A,A
1113,1991,A,A,A
1113,1992,A,A,A
1113,1993,A,A,A
1113,1994,A,A,A
1113,1995,A,A,A
1113,1996,A,A,A
1113,1997,A,A,A
1113,1998,A,A,A
1113,1999,A,A,A
1113,2000,A,A,A
1113,2001,A,A,A
1113,2002,A,A,A
1113,2003,A,A,A
1113,2004,A,A,A
1113,2005,A,A,A
1113,2006,A,A,A
1113,2007,A,A,A
1113,2008,A,A,A
1113,2009,A,A,A
1113,2010,A,A,D
1114,1979,U,U,A
1114,1980,U,U,A
1114,1981,U,U,A
1114,1982,U,U,A
1114,1983,U,U,A
1114,1984,U,U,A
1114,1985,U,U,A
1114,1986,U,U,A
1114,1987,A,A,A
1114,1988,A,A,A
1114,1989,A,A,A
1114,1990,A,A,A
1114,1991,A,A,A
1114,1992,A,A,A
1114,1993,A,A,A
1114,1994,A,A,A
1114,1995,A,A,A
1114,1996,A,A,A
1114,1997,A,A,A
1114,1998,A,A,A
1114,1999,A,A,A
1114,2000,A,A,A
1114,2001,A,A,A
1114,2002,A,A,A
1114,2003,A,A,A
1114,2004,A,A,A
1114,2005,A,A,A
1114,2006,A,A,P
1114,2007,A,A,SP
1114,2008,A,A,SP
1114,2009,A,A,SP
1114,2010,A,A,SP
1114,2011,A,A,SP
1114,2012,A,A,SP
1114,2013,A,A,SP
1114,2014,A,A,SP
1114,2015,A,A,SP
1114,2016,A,A,SP
1114,2017,A,A,SP
1114,2018,A,A,SP
1114,2019,A,A,SP
1114,2020,A,A,SP
1114,2021,A,A,SP
1114,2022,A,A,SP
1114,2023,A,A,SP
1117,1981,U,U,A
1117,1982,U,U,A
1117,1983,U,U,A
1117,1984,U,U,A
1117,1985,U,U,A
1117,1986,U,U,A
1117,1987,U,U,A
1117,1988,U,U,A
1117,1989,A,A,P
1117,1990,A,A,SP
1117,1991,A,A,SP
1117,1992,A,A,SP
1117,1993,A,A,SP
1117,1994,A,A,SP
1117,1995,A,A,SP
1117,1996,A,A,SP
1117,1997,A,A,SP
1117,1998,A,A,SP
1117,1999,A,A,SP
1117,2000,A,A,SP
1117,2001,A,A,SP
1117,2002,A,A,SP
1117,2003,A,A,SP
1117,2004,A,A,SP
1117,2005,A,A,SP
1117,2006,A,A,SP
1117,2007,A,A,SP
1117,2008,A,A,SP
1117,2009,A,A,SP
1117,2010,A,A,SP
1117,2011,A,A,SP
1117,2012,A,A,SP
1117,2013,A,A,SP
1117,2014,A,A,SP
1117,2015,A,A,SP
1117,2016,A,A,SP
1117,2017,A,A,SP
1117,2018,A,A,SP
1117,2019,A,A,SP
1117,2020,A,A,SP
1117,2021,A,A,SP
1117,2022,A,A,SP
1117,2023,A,A,SP
1118,1977,0,C,A
1118,1978,1,J,A
1118,1979,2,J,A
1118,1980,3,J,A
1118,1981,4,J,A
1118,1982,5,J,A
1118,1983,6,A,A
1118,1984,7,A,A
1118,1985,8,A,A
1118,1986,9,A,A
1118,1987,10,A,A
1118,1988,11,A,A
1118,1989,12,A,A
1118,1990,13,A,A
1118,1991,14,A,A
